month,state,district,age_0_5,age_5_17,age_18_greater,total_enrolment
2025-12,Gujarat,Panch Mahals,14,2,0,16
2025-12,Gujarat,Panchmahals,731,118,11,860
2025-12,Gujarat,Patan,497,75,25,597
2025-12,Gujarat,Porbandar,237,12,9,258
2025-12,Gujarat,Rajkot,1398,184,26,1608
2025-12,Gujarat,Sabar Kantha,28,4,0,32
2025-12,Gujarat,Sabarkantha,726,114,40,880
2025-12,Gujarat,Surat,2146,467,62,2675
2025-12,Gujarat,Surendra Nagar,843,148,45,1036
2025-12,Gujarat,Surendranagar,26,3,0,29
2025-12,Gujarat,Tapi,232,15,26,273
2025-12,Gujarat,The Dangs,106,9,1,116
2025-12,Gujarat,Vadodara,1554,243,36,1833
2025-12,Gujarat,Valsad,1064,106,13,1183
2025-12,Haryana,Ambala,531,7,4,542
2025-12,Haryana,Bhiwani,706,29,0,735
2025-12,Haryana,Charkhi Dadri,140,5,0,145
2025-12,Haryana,Faridabad,933,175,8,1116
2025-12,Haryana,Fatehabad,522,13,1,536
2025-12,Haryana,Gurgaon,763,135,44,942
2025-12,Haryana,Hisar,830,15,0,845
2025-12,Haryana,Jhajjar,459,15,3,477
2025-12,Haryana,Jind,659,10,0,669
2025-12,Haryana,Kaithal,497,10,0,507
2025-12,Haryana,Karnal,852,33,3,888
2025-12,Haryana,Kurukshetra,401,8,0,409
2025-12,Haryana,Mahendragarh,565,31,1,597
2025-12,Haryana,Mewat,1453,80,2,1535
2025-12,Haryana,Palwal,896,60,0,956
2025-12,Haryana,Panchkula,276,13,1,290
2025-12,Haryana,Panipat,635,37,1,673
2025-12,Haryana,Rewari,445,15,0,460
2025-12,Haryana,Rohtak,522,21,0,543
2025-12,Haryana,Sirsa,666,34,0,700
2025-12,Haryana,Sonipat,728,31,1,760
2025-12,Haryana,Yamuna Nagar,674,15,0,689
2025-12,Haryana,Yamunanagar,10,1,0,11
2025-12,Himachal Pradesh,Bilaspur,204,2,0,206
2025-12,Himachal Pradesh,Chamba,292,10,1,303
2025-12,Himachal Pradesh,Hamirpur,229,2,1,232
2025-12,Himachal Pradesh,Kangra,613,5,4,622
2025-12,Himachal Pradesh,Kinnaur,31,4,0,35
2025-12,Himachal Pradesh,Kullu,180,14,9,203
2025-12,Himachal Pradesh,Lahaul and Spiti,2,0,0,2
2025-12,Himachal Pradesh,Lahul & Spiti,2,1,0,3
2025-12,Himachal Pradesh,Lahul and Spiti,5,0,0,5
2025-12,Himachal Pradesh,Mandi,483,4,0,487
2025-12,Himachal Pradesh,Shimla,244,21,3,268
2025-12,Himachal Pradesh,Sirmaur,243,13,1,257
2025-12,Himachal Pradesh,Solan,184,8,3,195
2025-12,Himachal Pradesh,Una,218,4,0,222
2025-12,Jammu & Kashmir,Anantnag,2,0,0,2
2025-12,Jammu & Kashmir,Bandipur,1,0,0,1
2025-12,Jammu & Kashmir,Baramula,9,1,0,10
2025-12,Jammu & Kashmir,Jammu,5,1,0,6
2025-12,Jammu & Kashmir,Kathua,5,0,0,5
2025-12,Jammu & Kashmir,Leh (ladakh),2,0,0,2
2025-12,Jammu & Kashmir,Pulwama,2,0,0,2
2025-12,Jammu & Kashmir,Punch,1,0,0,1
2025-12,Jammu & Kashmir,Rajauri,1,0,0,1
2025-12,Jammu & Kashmir,Srinagar,1,0,0,1
2025-12,Jammu & Kashmir,Udhampur,1,0,0,1
2025-12,Jammu and Kashmir,Anantnag,633,52,6,691
2025-12,Jammu and Kashmir,Badgam,457,22,1,480
2025-12,Jammu and Kashmir,Bandipore,276,51,2,329
2025-12,Jammu and Kashmir,Baramula,1021,77,1,1099
2025-12,Jammu and Kashmir,Budgam,190,8,3,201
2025-12,Jammu and Kashmir,Doda,880,85,5,970
2025-12,Jammu and Kashmir,Ganderbal,171,5,2,178
2025-12,Jammu and Kashmir,Jammu,821,108,3,932
2025-12,Jammu and Kashmir,Kargil,128,23,0,151
2025-12,Jammu and Kashmir,Kathua,846,55,1,902
2025-12,Jammu and Kashmir,Kishtwar,313,33,1,347
2025-12,Jammu and Kashmir,Kulgam,236,37,0,273
2025-12,Jammu and Kashmir,Kupwara,472,58,0,530
2025-12,Jammu and Kashmir,Leh,30,6,0,36
2025-12,Jammu and Kashmir,Pulwama,405,16,1,422
2025-12,Jammu and Kashmir,Punch,632,58,0,690
2025-12,Jammu and Kashmir,Rajouri,517,86,0,603
2025-12,Jammu and Kashmir,Ramban,484,96,1,581
2025-12,Jammu and Kashmir,Reasi,331,88,4,423
2025-12,Jammu and Kashmir,Samba,129,7,0,136
2025-12,Jammu and Kashmir,Shupiyan,180,23,0,203
2025-12,Jammu and Kashmir,Srinagar,502,42,14,558
2025-12,Jammu and Kashmir,Udhampur,782,55,0,837
2025-12,Jharkhand,Bokaro,719,357,4,1080
2025-12,Jharkhand,Chatra,518,467,5,990
2025-12,Jharkhand,Deoghar,933,589,12,1534
2025-12,Jharkhand,Dhanbad,791,373,17,1181
2025-12,Jharkhand,Dumka,434,391,2,827
2025-12,Jharkhand,East Singhbhum,1593,285,18,1896
2025-12,Jharkhand,Garhwa,868,236,1,1105
2025-12,Jharkhand,Garhwa *,57,12,0,69
2025-12,Jharkhand,Giridih,1432,944,4,2380
2025-12,Jharkhand,Godda,590,299,1,890
2025-12,Jharkhand,Gumla,682,264,18,964
2025-12,Jharkhand,Hazaribag,54,29,0,83
2025-12,Jharkhand,Hazaribagh,717,260,0,977
2025-12,Jharkhand,Jamtara,521,163,4,688
2025-12,Jharkhand,Khunti,206,102,0,308
2025-12,Jharkhand,Kodarma,26,11,0,37
2025-12,Jharkhand,Koderma,404,175,1,580
2025-12,Jharkhand,Latehar,366,131,1,498
2025-12,Jharkhand,Lohardaga,603,85,0,688
2025-12,Jharkhand,Pakaur,13,7,0,20
2025-12,Jharkhand,Pakur,194,49,0,243
2025-12,Jharkhand,Palamau,25,14,0,39
2025-12,Jharkhand,Palamu,1158,293,15,1466
2025-12,Jharkhand,Pashchimi Singhbhum,62,36,0,98
2025-12,Jharkhand,Purbi Singhbhum,106,19,0,125
2025-12,Jharkhand,Ramgarh,298,155,0,453
2025-12,Jharkhand,Ranchi,965,328,51,1344
2025-12,Jharkhand,Sahebganj,682,300,3,985
2025-12,Jharkhand,Sahibganj,17,8,0,25
2025-12,Jharkhand,Seraikela-Kharsawan,548,149,4,701
2025-12,Jharkhand,Seraikela-kharsawan,99,55,0,154
2025-12,Jharkhand,Simdega,211,61,0,272
2025-12,Jharkhand,West Singhbhum,769,376,4,1149
2025-12,Karnataka,Bagalkot,1734,135,13,1882
2025-12,Karnataka,Bagalkot *,37,10,0,47
2025-12,Karnataka,Ballari,514,48,10,572
2025-12,Karnataka,Bangalore,1248,218,1,1467
2025-12,Karnataka,Bangalore Rural,570,57,2,629
2025-12,Karnataka,Belagavi,1452,109,7,1568
2025-12,Karnataka,Belgaum,1174,130,0,1304
2025-12,Karnataka,Bellary,821,72,0,893
2025-12,Karnataka,Bengaluru,2616,841,213,3670
2025-12,Karnataka,Bengaluru South,6,60,1,67
2025-12,Karnataka,Bidar,781,102,4,887
2025-12,Karnataka,Bijapur,660,125,1,786
2025-12,Karnataka,Bijapur(KAR),1,0,0,1
2025-12,Karnataka,Chamarajanagar,28,1,0,29
2025-12,Karnataka,Chamarajanagar *,3,0,0,3
2025-12,Karnataka,Chamrajanagar,332,20,0,352
2025-12,Karnataka,Chamrajnagar,83,2,0,85
2025-12,Karnataka,Chickmagalur,258,20,0,278
2025-12,Karnataka,Chikkaballapur,638,56,9,703
2025-12,Karnataka,Chikkamagaluru,215,19,0,234
2025-12,Karnataka,Chikmagalur,36,1,0,37
2025-12,Karnataka,Chitradurga,1313,86,8,1407
2025-12,Karnataka,Dakshina Kannada,1317,83,2,1402
2025-12,Karnataka,Davanagere,94,8,0,102
2025-12,Karnataka,Davangere,1513,65,3,1581
2025-12,Karnataka,Dharwad,870,42,0,912
2025-12,Karnataka,Gadag,652,51,0,703
2025-12,Karnataka,Gadag *,21,1,0,22
2025-12,Karnataka,Gulbarga,798,115,2,915
2025-12,Karnataka,Hasan,237,12,0,249
2025-12,Karnataka,Hassan,518,27,1,546
2025-12,Karnataka,Haveri,939,38,10,987
2025-12,Karnataka,Haveri *,31,0,0,31
2025-12,Karnataka,Kalaburagi,741,100,0,841
2025-12,Karnataka,Kodagu,303,10,0,313
2025-12,Karnataka,Kolar,709,50,3,762
2025-12,Karnataka,Koppal,1117,96,14,1227
2025-12,Karnataka,Mandya,863,34,0,897
2025-12,Karnataka,Mysore,677,46,1,724
2025-12,Karnataka,Mysuru,610,48,4,662
2025-12,Karnataka,Raichur,1763,312,18,2093
2025-12,Karnataka,Ramanagar,453,21,0,474
2025-12,Karnataka,Shimoga,535,23,0,558
2025-12,Karnataka,Shivamogga,526,34,4,564
2025-12,Karnataka,Tumakuru,762,33,0,795
2025-12,Karnataka,Tumkur,660,44,0,704
2025-12,Karnataka,Udupi,606,29,6,641
2025-12,Karnataka,Uttara Kannada,634,30,2,666
2025-12,Karnataka,Vijayanagara,381,32,10,423
2025-12,Karnataka,Vijayapura,780,101,17,898
2025-12,Karnataka,Yadgir,874,227,5,1106
2025-12,Karnataka,yadgir,77,16,0,93
2025-12,Kerala,Alappuzha,456,134,42,632
2025-12,Kerala,Ernakulam,679,243,87,1009
2025-12,Kerala,Idukki,222,44,5,271
2025-12,Kerala,Kannur,754,246,63,1063
2025-12,Kerala,Kasaragod,607,133,6,746
2025-12,Kerala,Kasargod,53,11,0,64
2025-12,Kerala,Kollam,696,173,26,895
2025-12,Kerala,Kottayam,526,151,1,678
2025-12,Kerala,Kozhikode,985,305,27,1317
2025-12,Kerala,Malappuram,2582,642,31,3255
2025-12,Kerala,Palakkad,1318,212,24,1554
2025-12,Kerala,Pathanamthitta,304,110,14,428
2025-12,Kerala,Thiruvananthapuram,852,229,41,1122
2025-12,Kerala,Thrissur,751,285,14,1050
2025-12,Kerala,Wayanad,181,23,3,207
2025-12,Ladakh,Kargil,121,12,1,134
2025-12,Ladakh,Leh,20,3,1,24
2025-12,Lakshadweep,Lakshadweep,31,0,0,31
2025-12,Madhya Pradesh,Agar Malwa,552,84,23,659
2025-12,Madhya Pradesh,Alirajpur,561,310,113,984
2025-12,Madhya Pradesh,Anuppur,779,81,1,861
2025-12,Madhya Pradesh,Ashok Nagar,606,177,18,801
2025-12,Madhya Pradesh,Balaghat,1215,98,7,1320
2025-12,Madhya Pradesh,Barwani,1314,334,53,1701
2025-12,Madhya Pradesh,Betul,1314,152,18,1484
2025-12,Madhya Pradesh,Bhind,1000,410,7,1417
2025-12,Madhya Pradesh,Bhopal,2003,130,10,2143
2025-12,Madhya Pradesh,Burhanpur,648,95,7,750
2025-12,Madhya Pradesh,Chhatarpur,2418,570,68,3056
2025-12,Madhya Pradesh,Chhindwara,1813,100,2,1915
2025-12,Madhya Pradesh,Damoh,967,134,1,1102
2025-12,Madhya Pradesh,Datia,645,201,1,847
2025-12,Madhya Pradesh,Dewas,1433,210,19,1662
2025-12,Madhya Pradesh,Dhar,1780,430,24,2234
2025-12,Madhya Pradesh,Dindori,776,37,0,813
2025-12,Madhya Pradesh,East Nimar,508,167,4,679
2025-12,Madhya Pradesh,Guna,1379,292,19,1690
2025-12,Madhya Pradesh,Gwalior,1447,422,57,1926
2025-12,Madhya Pradesh,Harda,415,52,2,469
2025-12,Madhya Pradesh,Harda *,71,19,0,90
2025-12,Madhya Pradesh,Hoshangabad,921,104,0,1025
2025-12,Madhya Pradesh,Indore,2699,451,81,3231
2025-12,Madhya Pradesh,Jabalpur,2211,221,46,2478
2025-12,Madhya Pradesh,Jhabua,1024,408,29,1461
2025-12,Madhya Pradesh,Katni,1653,466,30,2149
2025-12,Madhya Pradesh,Khandwa,550,106,18,674
2025-12,Madhya Pradesh,Khargone,1424,357,36,1817
2025-12,Madhya Pradesh,Maihar,91,4,2,97
2025-12,Madhya Pradesh,Mandla,1182,32,1,1215
2025-12,Madhya Pradesh,Mandsaur,1353,147,6,1506
2025-12,Madhya Pradesh,Mauganj,75,7,0,82
2025-12,Madhya Pradesh,Morena,2096,657,52,2805
2025-12,Madhya Pradesh,Narmadapuram,132,22,5,159
2025-12,Madhya Pradesh,Narsimhapur,179,35,0,214
2025-12,Madhya Pradesh,Narsinghpur,749,154,6,909
2025-12,Madhya Pradesh,Neemuch,739,130,2,871
2025-12,Madhya Pradesh,Niwari,26,1,7,34
2025-12,Madhya Pradesh,Pandhurna,23,2,0,25
2025-12,Madhya Pradesh,Panna,960,311,31,1302
2025-12,Madhya Pradesh,Raisen,1472,209,15,1696
2025-12,Madhya Pradesh,Rajgarh,2713,368,14,3095
2025-12,Madhya Pradesh,Ratlam,959,172,25,1156
2025-12,Madhya Pradesh,Rewa,1764,191,12,1967
2025-12,Madhya Pradesh,Sagar,2397,282,57,2736
2025-12,Madhya Pradesh,Satna,1845,281,58,2184
2025-12,Madhya Pradesh,Sehore,1557,221,5,1783
2025-12,Madhya Pradesh,Seoni,1337,94,1,1432
2025-12,Madhya Pradesh,Shahdol,1459,176,1,1636
2025-12,Madhya Pradesh,Shajapur,1472,200,0,1672
2025-12,Madhya Pradesh,Sheopur,929,476,3,1408
2025-12,Madhya Pradesh,Shivpuri,1524,712,19,2255
2025-12,Madhya Pradesh,Sidhi,1170,128,1,1299
2025-12,Madhya Pradesh,Singrauli,1392,146,11,1549
2025-12,Madhya Pradesh,Tikamgarh,1507,263,8,1778
2025-12,Madhya Pradesh,Ujjain,2599,304,5,2908
2025-12,Madhya Pradesh,Umaria,1102,171,21,1294
2025-12,Madhya Pradesh,Vidisha,1507,268,11,1786
2025-12,Madhya Pradesh,West Nimar,134,25,1,160
2025-12,Maharashtra,Ahilyanagar,12,1,0,13
2025-12,Maharashtra,Ahmadnagar,4091,349,6,4446
2025-12,Maharashtra,Ahmed Nagar,125,13,0,138
2025-12,Maharashtra,Akola,699,53,1,753
2025-12,Maharashtra,Amravati,1130,106,2,1238
2025-12,Maharashtra,Aurangabad,1858,383,0,2241
2025-12,Maharashtra,Beed,881,93,18,992
2025-12,Maharashtra,Bhandara,538,5,0,543
2025-12,Maharashtra,Bid,85,14,0,99
2025-12,Maharashtra,Buldana,180,12,0,192
2025-12,Maharashtra,Buldhana,968,77,13,1058
2025-12,Maharashtra,Chandrapur,787,46,5,838
2025-12,Maharashtra,Chatrapati Sambhaji Nagar,24,13,3,40
2025-12,Maharashtra,Chhatrapati Sambhajinagar,92,51,15,158
2025-12,Maharashtra,Dharashiv,24,1,0,25
2025-12,Maharashtra,Dhule,951,279,12,1242
2025-12,Maharashtra,Gadchiroli,594,48,2,644
2025-12,Maharashtra,Gondia,5,0,0,5
2025-12,Maharashtra,Gondiya,571,15,3,589
2025-12,Maharashtra,Gondiya *,9,1,0,10
2025-12,Maharashtra,Hingoli,546,60,9,615
2025-12,Maharashtra,Jalgaon,1749,183,39,1971
2025-12,Maharashtra,Jalna,976,110,2,1088
2025-12,Maharashtra,Kolhapur,1329,122,1,1452
2025-12,Maharashtra,Latur,837,106,4,947
2025-12,Maharashtra,Mumbai,2100,452,2,2554
2025-12,Maharashtra,Mumbai City,472,72,18,562
2025-12,Maharashtra,Mumbai Suburban,1752,366,65,2183
2025-12,Maharashtra,Mumbai( Sub Urban ),69,14,0,83
2025-12,Maharashtra,Nagpur,1617,132,63,1812
2025-12,Maharashtra,Nanded,1424,194,27,1645
2025-12,Maharashtra,Nandurbar,782,98,6,886
2025-12,Maharashtra,Nandurbar *,18,2,0,20
2025-12,Maharashtra,Nashik,2815,452,4,3271
2025-12,Maharashtra,Osmanabad,716,77,0,793
2025-12,Maharashtra,Palghar,1240,278,10,1528
2025-12,Maharashtra,Parbhani,832,90,10,932
2025-12,Maharashtra,Pune,4470,764,172,5406
2025-12,Maharashtra,Raigad,305,68,16,389
2025-12,Maharashtra,Raigarh,934,96,1,1031
2025-12,Maharashtra,Raigarh(MH),24,6,0,30
2025-12,Maharashtra,Ratnagiri,509,32,9,550
2025-12,Maharashtra,Sangli,953,83,1,1037
2025-12,Maharashtra,Satara,1292,73,25,1390
2025-12,Maharashtra,Sindhudurg,193,12,3,208
2025-12,Maharashtra,Solapur,2060,321,40,2421
2025-12,Maharashtra,Thane,3710,866,129,4705
2025-12,Maharashtra,Wardha,539,15,0,554
2025-12,Maharashtra,Washim,800,33,0,833
2025-12,Maharashtra,Washim *,10,0,0,10
2025-12,Maharashtra,Yavatmal,1263,120,38,1421
2025-12,Manipur,Bishnupur,69,58,0,127
2025-12,Manipur,Chandel,34,74,0,108
2025-12,Manipur,Churachandpur,113,113,16,242
2025-12,Manipur,Imphal East,124,100,0,224
2025-12,Manipur,Imphal West,144,90,0,234
2025-12,Manipur,Jiribam,9,5,0,14
2025-12,Manipur,Kakching,7,8,0,15
2025-12,Manipur,Pherzawl,0,2,0,2
2025-12,Manipur,Senapati,98,95,4,197
2025-12,Manipur,Tamenglong,44,96,0,140
2025-12,Manipur,Thoubal,91,135,0,226
2025-12,Manipur,Ukhrul,41,30,3,74
2025-12,Meghalaya,East Garo Hills,3,21,6,30
2025-12,Meghalaya,East Jaintia Hills,7,23,14,44
2025-12,Meghalaya,East Khasi Hills,99,191,233,523
2025-12,Meghalaya,Eastern West Khasi Hills,0,16,585,601
2025-12,Meghalaya,North Garo Hills,9,33,146,188
2025-12,Meghalaya,Ri Bhoi,16,63,87,166
2025-12,Meghalaya,South Garo Hills,1,17,0,18
2025-12,Meghalaya,South West Garo Hills,13,12,19,44
2025-12,Meghalaya,South West Khasi Hills,10,27,12,49
2025-12,Meghalaya,West Garo Hills,119,82,31,232
2025-12,Meghalaya,West Jaintia Hills,25,240,5,270
2025-12,Meghalaya,West Khasi Hills,19,75,84,178
2025-12,Mizoram,Aizawl,65,8,1,74
2025-12,Mizoram,Champhai,18,16,2,36
2025-12,Mizoram,Khawzawl,0,1,0,1
2025-12,Mizoram,Kolasib,13,0,0,13
2025-12,Mizoram,Lawngtlai,199,46,0,245
2025-12,Mizoram,Lunglei,29,3,7,39
2025-12,Mizoram,Mamit,14,5,0,19
2025-12,Mizoram,Mammit,12,0,0,12
2025-12,Mizoram,Saiha,33,13,0,46
2025-12,Mizoram,Saitual,1,1,0,2
2025-12,Mizoram,Serchhip,9,0,0,9
2025-12,Nagaland,Chumukedima,5,6,0,11
2025-12,Nagaland,Dimapur,20,33,1,54
2025-12,Nagaland,Kiphire,5,15,1,21
2025-12,Nagaland,Kohima,17,18,0,35
2025-12,Nagaland,Longleng,1,9,0,10
2025-12,Nagaland,Mokokchung,2,20,1,23
2025-12,Nagaland,Mon,12,47,2,61
2025-12,Nagaland,Niuland,1,0,0,1
2025-12,Nagaland,Noklak,0,30,0,30
2025-12,Nagaland,Peren,8,0,0,8
2025-12,Nagaland,Phek,2,8,0,10
2025-12,Nagaland,Shamator,0,19,0,19
2025-12,Nagaland,Tseminyu,1,1,0,2
2025-12,Nagaland,Tuensang,9,21,0,30
2025-12,Nagaland,Wokha,5,15,0,20
2025-12,Nagaland,Zunheboto,8,8,0,16
2025-12,Odisha,ANUGUL,4,0,0,4
2025-12,Odisha,Angul,563,72,2,637
2025-12,Odisha,Anugal,1,0,0,1
2025-12,Odisha,Anugul,20,3,0,23
2025-12,Odisha,Balangir,896,151,1,1048
2025-12,Odisha,Baleshwar,87,31,0,118
2025-12,Odisha,Baleswar,733,158,1,892
2025-12,Odisha,Bargarh,769,126,1,896
2025-12,Odisha,Baudh,23,4,0,27
2025-12,Odisha,Bhadrak,465,139,2,606
2025-12,Odisha,Boudh,172,36,1,209
2025-12,Odisha,Cuttack,835,181,3,1019
2025-12,Odisha,Debagarh,231,21,1,253
2025-12,Odisha,Dhenkanal,607,96,7,710
2025-12,Odisha,Gajapati,213,51,5,269
2025-12,Odisha,Ganjam,1393,175,2,1570
2025-12,Odisha,JAJPUR,386,73,2,461
2025-12,Odisha,Jagatsinghapur,450,43,1,494
2025-12,Odisha,Jagatsinghpur,122,7,0,129
2025-12,Odisha,Jajapur,382,77,0,459
2025-12,Odisha,Jajpur,2,1,0,3
2025-12,Odisha,Jharsuguda,178,13,0,191
2025-12,Odisha,Kalahandi,443,120,16,579
2025-12,Odisha,Kandhamal,339,60,0,399
2025-12,Odisha,Kendrapara,766,124,0,890
2025-12,Odisha,Kendujhar,1125,202,5,1332
2025-12,Odisha,Khorda,717,99,40,856
2025-12,Odisha,Khordha,87,8,0,95
2025-12,Odisha,Koraput,431,154,22,607
2025-12,Odisha,Malkangiri,281,45,2,328
2025-12,Odisha,Mayurbhanj,718,222,0,940
2025-12,Odisha,NUAPADA,7,0,0,7
2025-12,Odisha,Nabarangapur,503,178,35,716
2025-12,Odisha,Nayagarh,401,34,0,435
2025-12,Odisha,Nuapada,224,71,0,295
2025-12,Odisha,Puri,552,81,0,633
2025-12,Odisha,Rayagada,238,81,1,320
2025-12,Odisha,Sambalpur,457,50,0,507
2025-12,Odisha,Sonapur,174,26,1,201
2025-12,Odisha,Subarnapur,43,6,0,49
2025-12,Odisha,Sundargarh,88,14,0,102
2025-12,Odisha,Sundergarh,596,88,4,688
2025-12,Odisha,jajpur,4,0,0,4
2025-12,Orissa,Anugul,11,4,0,15
2025-12,Orissa,Balangir,49,25,0,74
2025-12,Orissa,Baleshwar,54,8,0,62
2025-12,Orissa,Baleswar,1,1,0,2
2025-12,Orissa,Bargarh,11,0,0,11
2025-12,Orissa,Baudh,1,0,0,1
2025-12,Orissa,Bhadrak,40,3,0,43
2025-12,Orissa,Cuttack,51,8,0,59
2025-12,Orissa,Debagarh,1,0,0,1
2025-12,Orissa,Dhenkanal,31,0,0,31
2025-12,Orissa,Gajapati,1,0,0,1
2025-12,Orissa,Ganjam,70,5,0,75
2025-12,Orissa,Jagatsinghapur,6,3,0,9
2025-12,Orissa,Jajapur,19,2,0,21
2025-12,Orissa,Jharsuguda,3,0,0,3
2025-12,Orissa,Kandhamal,5,0,0,5
2025-12,Orissa,Kendrapara,16,2,0,18
2025-12,Orissa,Kendujhar,14,5,0,19
2025-12,Orissa,Khorda,0,1,0,1
2025-12,Orissa,Khordha,122,11,0,133
2025-12,Orissa,Koraput,13,3,0,16
2025-12,Orissa,Malkangiri,10,2,0,12
2025-12,Orissa,Mayurbhanj,3,0,0,3
2025-12,Orissa,Nabarangapur,0,2,0,2
2025-12,Orissa,Nayagarh,11,1,0,12
2025-12,Orissa,Puri,43,2,0,45
2025-12,Orissa,Rayagada,14,5,0,19
2025-12,Orissa,Sambalpur,5,0,0,5
2025-12,Orissa,Sonapur,5,0,0,5
2025-12,Orissa,Sundargarh,21,1,0,22
2025-12,Pondicherry,Karaikal,17,0,0,17
2025-12,Pondicherry,Pondicherry,109,6,0,115
2025-12,Pondicherry,Yanam,7,0,0,7
2025-12,Puducherry,Karaikal,52,3,3,58
2025-12,Puducherry,Pondicherry,1,0,0,1
2025-12,Puducherry,Puducherry,218,13,13,244
2025-12,Punjab,Amritsar,660,94,48,802
2025-12,Punjab,Barnala,136,10,1,147
2025-12,Punjab,Bathinda,366,38,1,405
2025-12,Punjab,Faridkot,141,12,3,156
2025-12,Punjab,Fatehgarh Sahib,133,26,1,160
2025-12,Punjab,Fazilka,249,49,5,303
2025-12,Punjab,Ferozepur,153,19,1,173
2025-12,Punjab,Firozpur,47,3,0,50
2025-12,Punjab,Gurdaspur,532,59,6,597
2025-12,Punjab,Hoshiarpur,422,26,69,517
2025-12,Punjab,Jalandhar,432,115,13,560
2025-12,Punjab,Kapurthala,150,29,160,339
2025-12,Punjab,Ludhiana,901,235,70,1206
2025-12,Punjab,Malerkotla,130,15,3,148
2025-12,Punjab,Mansa,159,11,10,180
2025-12,Punjab,Moga,201,17,0,218
2025-12,Punjab,Muktsar,46,3,0,49
2025-12,Punjab,Nawanshahr,28,3,0,31
2025-12,Punjab,Pathankot,243,5,14,262
2025-12,Punjab,Patiala,481,55,17,553
2025-12,Punjab,Rupnagar,181,12,7,200
2025-12,Punjab,S.A.S Nagar(Mohali),44,4,0,48
2025-12,Punjab,SAS Nagar (Mohali),344,72,9,425
2025-12,Punjab,Sangrur,306,24,0,330
2025-12,Punjab,Shaheed Bhagat Singh Nagar,119,11,3,133
2025-12,Punjab,Sri Muktsar Sahib,170,20,2,192
2025-12,Punjab,Tarn Taran,284,27,1,312
2025-12,Rajasthan,Ajmer,1277,416,6,1699
2025-12,Rajasthan,Alwar,1849,905,35,2789
2025-12,Rajasthan,Banswara,730,534,6,1270
2025-12,Rajasthan,Baran,791,320,3,1114
2025-12,Rajasthan,Barmer,1653,875,23,2551
2025-12,Rajasthan,Beawar,1,0,0,1
2025-12,Rajasthan,Bharatpur,1269,942,12,2223
2025-12,Rajasthan,Bhilwara,1107,516,24,1647
2025-12,Rajasthan,Bikaner,918,808,16,1742
2025-12,Rajasthan,Bundi,630,247,12,889
2025-12,Rajasthan,Chittaurgarh,39,9,0,48
2025-12,Rajasthan,Chittorgarh,519,285,12,816
2025-12,Rajasthan,Churu,1129,623,8,1760
2025-12,Rajasthan,Dausa,659,335,5,999
2025-12,Rajasthan,Deeg,8,21,0,29
2025-12,Rajasthan,Deeg ,0,2,0,2
2025-12,Rajasthan,Dhaulpur,11,10,0,21
2025-12,Rajasthan,Dholpur,625,371,5,1001
2025-12,Rajasthan,Didwana-Kuchaman,2,0,0,2
2025-12,Rajasthan,Dungarpur,703,417,1,1121
2025-12,Rajasthan,Ganganagar,1292,281,5,1578
2025-12,Rajasthan,Hanumangarh,605,201,4,810
2025-12,Rajasthan,Jaipur,3023,1553,47,4623
2025-12,Rajasthan,Jaisalmer,279,164,5,448
2025-12,Rajasthan,Jalor,1007,1164,8,2179
2025-12,Rajasthan,Jalore,1,0,0,1
2025-12,Rajasthan,Jhalawar,797,398,3,1198
2025-12,Rajasthan,Jhunjhunu,39,10,0,49
2025-12,Rajasthan,Jhunjhunun,914,299,7,1220
2025-12,Rajasthan,Jodhpur,2083,913,107,3103
2025-12,Rajasthan,Karauli,752,413,5,1170
2025-12,Rajasthan,Kota,1083,293,1,1377
2025-12,Rajasthan,Nagaur,1509,770,4,2283
2025-12,Rajasthan,Pali,948,455,15,1418
2025-12,Rajasthan,Pratapgarh,469,196,2,667
2025-12,Rajasthan,Rajsamand,482,235,4,721
2025-12,Rajasthan,Salumbar,1,0,0,1
2025-12,Rajasthan,Sawai Madhopur,596,327,0,923
2025-12,Rajasthan,Sikar,1035,548,2,1585
2025-12,Rajasthan,Sirohi,640,493,18,1151
2025-12,Rajasthan,Tonk,481,236,4,721
2025-12,Rajasthan,Udaipur,1327,1019,9,2355
2025-12,Sikkim,East,15,6,0,21
2025-12,Sikkim,East Sikkim,27,7,6,40
2025-12,Sikkim,Mangan,0,0,1,1
2025-12,Sikkim,Namchi,1,0,4,5
2025-12,Sikkim,North,4,0,0,4
2025-12,Sikkim,North Sikkim,2,1,0,3
2025-12,Sikkim,South,3,3,0,6
2025-12,Sikkim,South Sikkim,5,3,0,8
2025-12,Sikkim,West,6,4,1,11
2025-12,Sikkim,West Sikkim,8,2,5,15
2025-12,Tamil Nadu,Ariyalur,328,38,17,383
2025-12,Tamil Nadu,Chengalpattu,132,46,17,195
2025-12,Tamil Nadu,Chennai,1341,249,44,1634
2025-12,Tamil Nadu,Coimbatore,1081,265,11,1357
2025-12,Tamil Nadu,Cuddalore,1216,120,32,1368
2025-12,Tamil Nadu,Dharmapuri,820,137,25,982
2025-12,Tamil Nadu,Dindigul,746,158,7,911
2025-12,Tamil Nadu,Erode,769,136,3,908
2025-12,Tamil Nadu,Kallakurichi,131,13,10,154
2025-12,Tamil Nadu,Kancheepuram,1765,440,7,2212
2025-12,Tamil Nadu,Kanchipuram,1,0,0,1
2025-12,Tamil Nadu,Kanniyakumari,344,20,0,364
